277, 17.1484, -10.1829, 40690, 264, 80, 27, 19111
4669, 253.6451, -42.3623, 40739, 4665, 1535, 52, 19138
1378, 80.9263, -0.15983, 40769, 1379, 342, 77, 19190
6168, 330.9711, 63.1202, 40776, 6147, 331, 56, 19267
1596, 89.477, 1.2243, 40866, 1601, 1153, 65, 19323
4905, 265.8966, -32.6628, 40909, 4888, 774, 53, 19388
3985, 216.5342, -45.2215, 41005, 4001, 339, 62, 19441
4001, 217.5357, -45.3215, 41005, 3985, 338, 62, 19503
3199, 167.1474, -58.975, 41021, 3208, 430, 97, 19565
2125, 112.0406, 8.9256, 41052, 2110, 1011, 38, 19662
1379, 80.9638, -0.86662, 41060, 1366, 343, 77, 19700
1366, 80.4406, -0.38246, 41060, 1379, 342, 76, 19777
214, 13.2669, 61.1247, 41110, 211, 1598, 54, 19853
4287, 233.8174, 53.9222, 41203, 4292, 346, 29, 19907
4292, 233.9874, 54.6306, 41203, 4287, 345, 28, 19936
5731, 306.7599, 49.3836, 41224, 5754, 348, 54, 19964
5754, 307.8285, 49.2202, 41224, 5731, 347, 54, 20018
6415, 344.899, -29.4623, 41229, 6420, 1171, 22, 20072
5732, 306.8301, -18.2118, 41230, 5749, 494, 27, 20094
3117, 161.9099, -57.4674, 41254, 3116, 650, 89, 20121
4153, 226.1787, -40.8615, 41269, 4169, 367, 67, 20210
1063, 65.7342, 17.5424, 41481, 1078, 354, 69, 20277
1078, 66.3729, 17.9278, 41481, 1063, 353, 69, 20346
3682, 197.8461, -43.3686, 41490, 3690, 195, 46, 20415
4517, 244.959, -50.1557, 41530, 4531, 897, 44, 20461
5031, 272.668, 3.3242, 41686, 5025, 615, 33, 20505
6130, 328.4827, -37.3649, 41719, 6142, 359, 26, 20538
6142, 329.259, -37.7468, 41719, 6130, 358, 25, 20564
3504, 186.6492, -63.0992, 41721, 3535, 361, 97, 20589
3535, 187.9835, -63.5057, 41721, 3504, 360, 96, 20686
1692, 93.6529, -4.5684, 41758, 1680, 815, 53, 20782
5424, 291.9504, -54.3252, 41889, 5400, 1883, 28, 20835
125, 7.9435, 54.5222, 41926, 139, 365, 50, 20863
139, 9.0348, 54.1684, 41926, 125, 364, 49, 20913
4157, 226.33, -41.0672, 41957, 4169, 367, 66, 20962
4169, 227.0504, -40.5841, 41957, 4157, 366, 64, 21028
4929, 267.5463, -40.0904, 42014, 4935, 863, 66, 21092
2210, 115.4659, 13.4803, 42023, 2211, 370, 38, 21158
2211, 115.5134, 14.2085, 42023, 2210, 369, 36, 21196
4378, 238.4029, -25.3273, 42037, 4366, 821, 49, 21232
2036, 108.5646, -9.9475, 42094, 2049, 373, 40, 21281
2049, 108.9303, -10.5836, 42094, 2036, 372, 44, 21321
4380, 238.4746, -24.5333, 42117, 4385, 375, 47, 21365
4385, 238.6646, -25.2439, 42117, 4380, 374, 50, 21412
3700, 198.561, -59.1039, 42190, 3691, 320, 71, 21462
3577, 190.7071, -55.9471, 42208, 3588, 378, 68, 21533
3588, 191.5944, -56.4889, 42208, 3577, 377, 72, 21601
800, 51.0809, 49.8611, 42242, 814, 380, 52, 21673
814, 52.2182, 49.8483, 42242, 800, 379, 55, 21725
5425, 292.0867, 2.93, 42264, 5414, 1379, 33, 21780
6210, 332.9551, 56.8399, 42343, 6233, 383, 70, 21813
6233, 334.1111, 57.2203, 42343, 6210, 382, 67, 21883
2195, 114.9916, -37.5794, 42362, 2190, 81, 79, 21950
2641, 134.8858, 32.4184, 42386, 2628, 911, 37, 22029
6108, 326.7703, 17.194, 42489, 6119, 1860, 27, 22066
1773, 97.0425, -32.58, 42510, 1797, 388, 55, 22093
1797, 97.8499, -32.8685, 42510, 1773, 387, 54, 22148
4657, 252.8905, -41.2305, 42527, 4668, 303, 51, 22202
6583, 355.4409, -17.8165, 42634, 6593, 296, 29, 22253
2971, 154.167, -51.2046, 42812, 2956, 158, 65, 22282
3050, 158.0059, -61.6853, 42932, 3059, 393, 97, 22347
3059, 158.5529, -60.9876, 42932, 3050, 392, 92, 22444
2908, 149.5319, 8.3139, 43080, 2899, 1665, 25, 22536
2875, 147.6745, -46.9338, 43080, 2881, 151, 63, 22561
3874, 208.8846, -47.2886, 43093, 3853, 545, 63, 22624
493, 31.7052, 25.7045, 43103, 483, 1681, 37, 22687
5178, 280.9057, -64.5516, 43136, 5214, 399, 27, 22724
5214, 282.1575, -65.078, 43136, 5178, 398, 30, 22751
1863, 101.1186, -31.0705, 43182, 1868, 565, 64, 22781
4006, 217.8189, -67.7174, 43240, 3983, 1427, 55, 22845
78, 4.6597, 31.5172, 43247, 64, 1638, 23, 22900
2390, 123.4006, -46.9916, 43257, 2383, 173, 89, 22923
5327, 286.7176, -37.8122, 43367, 5323, 969, 35, 23012
1095, 67.098, 14.7409, 43369, 1113, 220, 71, 23047
2363, 122.2895, -48.6844, 43376, 2369, 407, 85, 23118
2369, 122.4298, -47.9372, 43376, 2363, 406, 87, 23203
5437, 292.6381, 3.4444, 43401, 5425, 381, 32, 23290
1514, 85.7888, -1.6134, 43418, 1500, 504, 78, 23322
4064, 221.4996, -25.4437, 43474, 4074, 194, 29, 23400
541, 35.2428, 50.1513, 43499, 557, 108, 36, 23429
3569, 190.3781, -48.9599, 43507, 3559, 571, 48, 23465
1384, 81.1204, -0.89072, 43559, 1378, 334, 77, 23513
1455, 83.8052, 10.2401, 43600, 1451, 189, 53, 23590
1061, 65.5947, 20.8214, 43672, 1036, 262, 65, 23643
5579, 299.2765, -58.9014, 43842, 5612, 570, 31, 23708
4117, 224.1922, -11.4097, 43899, 4105, 861, 18, 23739
1778, 97.1635, -32.3712, 43924, 1797, 388, 54, 23757
4242, 230.7889, -36.8586, 43956, 4224, 779, 56, 23811
6015, 321.6875, 52.8986, 44054, 6035, 421, 58, 23867
6035, 322.8644, 52.6198, 44054, 6015, 420, 59, 23925
3084, 160.0475, -65.1002, 44059, 3093, 2, 96, 23984
1007, 63.4849, 9.2637, 44085, 1011, 1246, 50, 24080
5121, 277.4449, -14.5819, 44117, 5137, 425, 34, 24130
5137, 278.1805, -14.8657, 44117, 5121, 424, 39, 24164
2613, 133.7615, -60.6444, 44163, 2647, 1001, 74, 24203
3583, 191.2585, -68.8308, 44189, 3557, 1769, 69, 24277
5138, 278.1924, 23.6168, 44238, 5118, 1959, 40, 24346
